"","Source","PublicationType","year","Author","Title","TitleScreening","TitleNote","Abstract","AbstractScreening","AbstractNote","PublicationTitle","ISBN","ISSN","PublicationDate","Volume","Issue","FirstPage","PageCount","Pages","AccessionNumber","DOI","Publisher","Subjects","Keywords","Url","SearchDuplicate","ID","IDDuplicate","CitationKey","Downloaded","AffectConflict","BehaviorConflict","CognitionConflict","DesireConflict","AffectFinal","BehaviorFinal","CognitionFinal","DesireFinal","Discuss","MissingABCD","NoteMissing","lifeDomain","Comment"
"1100","Search2021","journalArticle",2019,"Kim, Chunrye","Social isolation, acculturative stress and intimate partner violence (IPV) victimization among Korean immigrant women.",1,NA,"Intimate partner violence (IPV) is a serious health and social problem among Korean immigrant population. To identify risk factors that might be related to their initial IPV victimization as well as their continuous victimization by their partners, this study examined the relationship between social isolation, acculturative stress and IPV victimization among Korean immigrant women. Using the case-control design, 127 participants (64 IPV victims and 63 non-victims) were recruited for this study. The findings of this study revealed that acculturative stress and a lack of social support (i.e., social isolation) among Korean immigrant women are independently associated with IPV victimization. However, social support did not have a stress-buffering role for IPV. Also, acculturative stress partially mediates the effect of social isolation (lack of social support) on IPV. Based on this study’s findings, we then discuss policy implications to prevent further victimization focusing on social network and acculturative stress. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",0,"not acculturation","International Journal of Intercultural Relations",NA,"01471767","20190901","72",NA,"87",9,NA,"2019-50233-009","10.1016/j.ijintrel.2019.07.005","Elsevier Science","Acculturation; Immigration; Intimate Partner Violence; Stress; Victimization; Human Females; Human Migration; Korean Cultural Groups; Social Isolation; Social Issues; Social Support; Adulthood (18 yrs & older); Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2019-50233-009&site=ehost-live&scope=site",FALSE,"P-1135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stress"
"1101","Search2021","journalArticle",2014,"Leong, Chan-Hoong","Social markers of acculturation: A new research framework on intercultural adaptation.",NA,NA,"The research examines the social construction of acculturation and naturalization from the perspectives of both native and immigrant citizens in Singapore. More specifically, what and by how much must immigrants do in order to be considered a full participating member in the adopted society? The convergence and divergence of viewpoints will illuminate the perceptual gaps between native and immigrant communities. In addition, the composite score of the markers will provide a measurement of social inclusiveness; it reflects the depth of psychological barriers imposed by the individual in preserving the distinct boundaries of citizenship. Multivariate analyzes showed that the two groups reacted differently to the challenges and benefits from immigration. Surprisingly, naturalized citizens were more sensitive to the impact of perceived immigrant threats and contribution even though they imposed fewer barriers to the new arrivals in becoming a part of the mainstream society. The definition of socio-economic confidence and how it may moderate acculturation attitude will also be discussed. (PsycINFO Database Record (c) 2017 APA, all rights reserved)",NA,NA,"International Journal of Intercultural Relations",NA,"01471767","20140101","38",NA,"120",13,NA,"2013-32535-001","10.1016/j.ijintrel.2013.08.006","Elsevier Science","Acculturation; Cross Cultural Communication; Immigration; Social Adjustment; Social Influences; Cross Cultural Differences; Economic Security; Society; Socioeconomic Status; Adulthood (18 yrs & older); Middle Age (40-64 yrs); Male; Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2013-32535-001&site=ehost-live&scope=site",TRUE,NA,"P-158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","Search2021","thesis",2009,"Ali, Abdulaziz M.","Acculturation and the subjective well-being of Somali immigrants in the United States: An explanatory mixed methods investigation.",1,NA,"Somali immigrants escaped from unrelenting civil war only to face complex social and cultural adjustment challenges in the United States (U.S.). However, the impact of the acculturation on the well-being of Somalis has not been documented. The current explanatory mixed methods study examined the relationship between the acculturation strategies and the Subjective Well-being (SW) of the Somali immigrants living in the U.S. The Satisfaction with Life Scale (SWLS) (Diener, Emmons, Larsen & Griffin, 1985) was used to measure life satisfaction, and Stephenson's (2000) Multigroup Acculturation Scale (SMAS) captured the main acculturation strategies of the Somali immigrants. The study also employed focus groups to seek (a) community explanation of the quantitative results, and (b) community views of acculturation challenges and opportunities. A sample of 124 first-generation Somali immigrants living in two large U.S. Midwest cities participated in the study. Results indicated significant relationship between the acculturation strategies used by the Somali immigrants and their SW. Integration was related to the highest SW, while marginalization was related to the lowest SW. However, the study found no significant differences in the SW of the Somali genders. Additionally, the focus groups revealed that youth problems were the greatest threats to the community well-being. Finally, while results highlighted some important acculturation issues affecting the well-being of the Somali immigrants, further investigations are encouraged to understand better the acculturation process of the Somali immigrants. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",1,NA,"Dissertation Abstracts International Section A: Humanities and Social Sciences","9780549893363","04194209","20090101","69","11-A","4520",1,NA,"2009-99090-457",NA,"ProQuest Information & Learning","Acculturation; Immigration; Well Being",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2009-99090-457&site=ehost-live&scope=site",FALSE,"P-548",NA,"Ali2008","1",NA,NA,NA,NA,1,1,1,NA,NA,0,NA,NA,NA
"1103","Search2021","journalArticle",2014,"Kwan, Christine M. L.; Mullan, Joseph T.; Chun, Kevin M.; Kwong, Yulanda; Hsu, Lydia; Chesla, Catherine A.","Social relationships and health among Chinese Americans with diabetes: Does age make a difference?",NA,NA,"This study examined whether social relationships were linked to health among Chinese Americans with diabetes, and whether age moderated these links given the norm of respect for the elderly. Chinese American immigrants with type 2 diabetes (n= 163) provided questionnaire and laboratory data. Relationships were assessed with diabetes family instrumental support, emotional support, and conflicts, as well as general support. Health was assessed with subjective health, depressive symptoms, and glucose regulation. When relationship predictors were examined simultaneously, more conflicts and less general support were associated with more depressive symptoms, after adjusting for covariates. More emotional support was associated with better glucose regulation only for midlife, not older, participants. Findings underscore cultural and life-stage considerations in studying social determinants of health. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",NA,NA,"Clinical Gerontologist: The Journal of Aging and Mental Health",NA,"07317115","20140501","37","3","191",20,NA,"2014-13399-001","10.1080/07317115.2014.885918","Taylor & Francis","Diabetes; Health; Social Processes; Age Differences; Chinese Cultural Groups; Depression (Emotion); Immigration; Symptoms; Adulthood (18 yrs & older); Thirties (30-39 yrs); Middle Age (40-64 yrs); Aged (65 yrs & older); Male; Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2014-13399-001&site=ehost-live&scope=site",TRUE,NA,"P-394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","Search2021","journalArticle",2014,"Gilbert, Paul A.; Perreira, Krista; Eng, Eugenia; Rhodes, Scott D.","Social stressors and alcohol use among immigrant sexual and gender minority Latinos in a nontraditional settlement state.",1,NA,"We sought to quantify the association of social stressors with alcohol use among immigrant sexual and gender minority Latinos in North Carolina (n = 190). We modeled any drinking in past year using logistic regression and heavy episodic drinking in past 30 days using Poisson regression. Despite a large proportion of abstainers, there were indications of hazardous drinking. Among current drinkers, 63% reported at least one heavy drinking episode in past 30 days. Ethnic discrimination increased, and social support decreased, odds of any drinking in past year. Social support moderated the associations of English use and ethnic discrimination with heavy episodic drinking. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",0,"not acculturation","Substance Use & Misuse",NA,"10826084","20140901","49","11","1365",11,NA,"2014-31626-001","10.3109/10826084.2014.901389","Informa Healthcare","Alcohol Abuse; Alcohol Drinking Patterns; Immigration; Male Homosexuality; Social Stress; Human Males; Transgender; Latinos/Latinas; Adulthood (18 yrs & older); Young Adulthood (18-29 yrs); Thirties (30-39 yrs); Middle Age (40-64 yrs); Male",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2014-31626-001&site=ehost-live&scope=site",FALSE,"P-1137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","Search2021","thesis",2015,"Chou, Jessica L.","Social support as a protective factor for pre-migration experience, acculturative stress, and post migration health.",NA,NA,"The purpose of this study was to build on existing research to gain more clarity in the pre and post-migration experiences of immigrants living in the United States by using acculturation theory and a social justice framework. Specifically, social support was considered a moderator for decreasing acculturative stress and increasing post-migration health. Acculturative stress was considered a mediator variable for pre-migration experiences and post-migration health. Cross-sectional quantitative data was collected via online survey method. A total of 109 first generation immigrants completed questionnaires. Preliminary analyses were conducted which led to hierarchical regression model and path modeling. Major findings revealed social support as a marginally significant moderator for acculturative stress and post-migration mental health. Additional results demonstrated key variables connected to pre-migration experiences including; age at migration, desire to come to the United States and continent of heritage culture. The current study highlighted the need to gain an overall better understanding of pre-migration preparation and factors that increase or decrease pre-migration planning. It is essential for clinicians and researchers to examine the process of migration from beginning to end, in order to best assist first generation immigrants living in the United States. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",NA,NA,"Dissertation Abstracts International Section A: Humanities and Social Sciences","9781303969898","04194209","20150101","75","10-A(E)",NA,NA,NA,"2015-99070-590",NA,"ProQuest Information & Learning","Acculturation; Immigration; Marginalization; Latinos/Latinas; Social Justice; Social Support; Stress",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2015-99070-590&site=ehost-live&scope=site",TRUE,NA,"P-173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","Search2021","journalArticle",2011,"Kollannoor-Samuel, Grace; Wagner, Julie; Damio, Grace; Segura-Pérez, Sofia; Chhabra, Jyoti; Vega-López, Sonia; Pérez-Escamilla, Rafael","Social support modifies the association between household food insecurity and depression among Latinos with uncontrolled type 2 diabetes.",NA,NA,"Prevalence of depression is high among individuals with type 2 diabetes (T2D). The objective of the current study was to identify the socio-demographic, psychosocial, cultural, and clinical risk factors that predispose to depression, and resources that protect from depression among low income Latinos with T2D. Participants (N = 211) were interviewed in their homes upon enrollment. Multivariate logistic regression was used to identify factors associated with depressive symptoms based on a score of ≥21 on the Center for Epidemiological Studies Depression scale. Lower household income, interference of diabetes with daily activities, and more T2D clinical symptoms were associated with depression risk in the multivariate analyses. At each level of food insecurity the risk of depression was lower the higher the level of social support (P < 0.05). Findings suggest that social support buffers against the negative influence of household food insecurity on depression risk. A comprehensive approach is necessary to address the mental health needs of low income Latinos with T2D. (PsycInfo Database Record (c) 2020 APA, all rights reserved)",NA,NA,"Journal of Immigrant and Minority Health",NA,"15571912","20111201","13","6","982",8,NA,"2011-25096-002","10.1007/s10903-011-9499-9","Springer","Diabetes Mellitus; Food; Major Depression; Risk Factors; Social Support; Latinos/Latinas; Type 2 Diabetes; Food Insecurity; Adulthood (18 yrs & older); Middle Age (40-64 yrs); Male; Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2011-25096-002&site=ehost-live&scope=site",TRUE,NA,"P-472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","Search2021","journalArticle",2008,"Mokounkolo, René; Taillandier-Schmitt, Anne","Sociodemographic and psychological variables related to sociocultural, acculturative orientation of North African immigrants in France.",NA,NA,"We analyzed two fields of the sociocultural, acculturative orientation of North African immigrants in France. The first is Immersion within the Society of Origin (ISO), which has two facets: 'Orientation towards Members of the Ingroup' (OMI) and 'Orientation towards the culture of origin' (OCO). The second, 'Immersion within the Host Society' (IHS) also comprises two facets: 'Orientation towards People of French Origin' (OPFO) and 'Orientation towards French Culture' (OFC). The aim was to analyze the relationship between these four facets of sociocultural acculturative orientations and various socio-demographic and psychosocial variables. Two-hundred-and-ten North African immigrants in France answered a questionnaire adapted from Stephenson's Multi group Acculturation Scale (SMAS). Stepwise multiple regression analyses show that OMI is linked to the country of origin and cultural identity, and OCO to satisfaction with life, family situation, sex and cultural identity. OPFO is linked to participation in club activities, and OFC to work/student activity and family situation. These results illustrate the relevance and value of studying immigrants' sociocultural, acculturative orientation on the basis of ISO vs. IHS models, and in the fields of their social relations and their relationship with the culture. They highlight the importance of looking at acculturation as a composite process, the various facets of which are related to different variables that can therefore be regarded as relevant indicators of immigrants' intercultural adaptation. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",NA,NA,"South African Journal of Psychology",NA,"00812463","20081201","38","4","689",10,NA,"2009-02607-008","10.1177/008124630803800408","Psychological Society of South Africa","Acculturation; Demographic Characteristics; Immigration; Psychosocial Factors; Sociocultural Factors; Adulthood (18 yrs & older); Young Adulthood (18-29 yrs); Thirties (30-39 yrs); Middle Age (40-64 yrs); Aged (65 yrs & older); Male; Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2009-02607-008&site=ehost-live&scope=site",TRUE,NA,"P-231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","Search2021","journalArticle",2004,"Franzini, Luisa; Fernandez-Esquer, Maria Eugenia","Socioeconomic, cultural, and personal influences on health outcomes in low income Mexican-origin individuals in Texas.",NA,NA,"Several studies have suggested that the health of Mexican-Americans is better than expected given their low socioeconomic status. The healthy migrant hypothesis and the acculturation hypothesis, stating that the foreign-born and the less acculturated enjoy better health, have been proposed as possible complementary explanations. However, it is not clear which are the socioeconomic, cultural, and personal characteristics that favor good health and that differentiate foreign-born from US-born and unacculturated from acculturated Mexicans. In this paper, we compare, by nativity and acculturation level, the socioeconomic, cultural, and personal characteristics in a sample of low income mostly female Mexican-origin individuals living in Texas and investigate their contribution to differences in self-reported physical health, mental health, and self-rated health (SRH) status. Using a multistage probability sample, we completed 1745 interviews with Mexican-origin individuals. The survey instrument included the SF-12, demographic and socioeconomic information, and questions on social support, religiosity, fear of victimization, trust, perceived racism, and perceived opportunity. Nativity and use of the Spanish language were combined into a nativity/acculturation variable. We estimated multivariate regressions and ordered logit regressions to investigate the association of health outcomes to nativity/acculturation and socioeconomic, cultural, and personal characteristics. Overall, the distribution of strengths (more social support, trust, perceived personal opportunities and less perceived victimization) reflected a nativity-based income gradient and an education gradient reflecting language use. Health outcomes varied by nativity/acculturation after controlling for socioeconomic, cultural, and personal characteristics. Physical health differed by nativity, supporting the healthy migrant hypothesis, while nativity-based differences in mental health were explained by socioeconomic and personal characteristics. SRH varied by language use, suggesting a culturally conditioned response. The socioeconomic, cultural, and personal factors affected health outcomes differently. These findings suggest a complicated interaction between nativity, acculturation, and economic factors in determining social and personal strengths and their influences on health. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",NA,NA,"Social Science & Medicine",NA,"02779536","20041001","59","8","1629",18,NA,"2004-17923-007","10.1016/j.socscimed.2004.02.014","Elsevier Science","Acculturation; Demographic Characteristics; Health; Lower Income Level; Sociocultural Factors; Human Migration; Mexican Americans; Health Outcomes; Adulthood (18 yrs & older); Male; Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2004-17923-007&site=ehost-live&scope=site",TRUE,NA,"P-272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109","Search2021","thesis",2020,"Attia, Mina Makram","Sojourners in this place: An explanatory sequential mixed-methods study examining foreign-born and immigrant experiences of acculturation and professional identity development in counseling.",1,NA,"There are 42 million foreign-born individuals residing in the United States (U.S. Census Bureau, 2013), making up a total of 13% of the population. Within the counseling profession, the latest demographic information (Data USA, 2017) reports that Caucasians make up 70.4% of counselors in the United States while African Americans make up 19.5%, Asians 3.4%, and shared ethnicity is 3 %. American Indians make up 0.6%, Hawaiian 0.1%, and the remainder (2.8%) are identified as 'other.' The immigration experience is marked by a sense of loss and a process of acculturation. However, there is scant literature that discusses the adjustment experiences of immigrant counselors (Kissil, Niño, & Davey, 2013), particularly examining acculturation and professional identity development. The purpose of this study was to provide insights on whether acculturation impacts professional identity and explore the overall acculturative and professional identity development experiences of foreign-born individuals in the counseling profession. A sequential explanatory mixed-methods design was used. The quantitative portion of the study was completed by 60 online participants. From those who participated, 37 fully completed the survey (N = 37). Professional identity was measured using the Professional Identity Scale in Counseling (Woo, 2013) and acculturation was measured using the American International Relations Scale (Sodowsky & Plake, 1991). Follow up phone interviews were conducted with 6 participants. Quantitative findings for this study suggest that while no significant correlation exists between overall acculturation scores as measured by the American International Relations Scale (AIRS) and professional identity scores as measured by the Professional Identity Scale in Counseling (PISC), several significant relationships were found between demographic variables. Thematic findings from the interviews are discussed and provide a rich understanding of acculturation being a dynamic process as well as the simultaneous nature of professional identity development and acculturation. Limitations are examined in detail with recommendations for future direction. Implications specific to counselor education were sorted into five categories: Continuous acculturation, foreigner imposter syndrome, boxed identity, western training philosophy, and promoting and diversifying the counseling field. (PsycINFO Database Record (c) 2020 APA, all rights reserved)",0,"not migrant","Dissertation Abstracts International: Section B: The Sciences and Engineering","9781085558976","04194217","20200101","81","2-B",NA,NA,NA,"2019-68372-261",NA,"ProQuest Information & Learning","Acculturation; Counseling; Immigration; Professional Development; Adulthood (18 yrs & older)",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2019-68372-261&site=ehost-live&scope=site",FALSE,"P-1138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","Search2021","journalArticle",2018,"van Niejenhuis, Coby; Otten, Sabine; Flache, Andreas","Sojourners’ second language learning and integration. The moderating effect of multicultural personality traits.",NA,NA,"This study examines the role of trainable intercultural personality traits in the widely assumed link between immigrants’ second language (L2) learning and their cultural integration in the host country. The research was based on data of temporary immigrants (sojourners), being international students who reside in the Netherlands and participants of a Dutch language course (total N = 163). Questionnaires were used to collect data at two time points (time lag: 3 months). Findings from multiple regression analyses reveal that an increase in L2 proficiency is related to a positive change in two indicators of cultural integration: identification with the host society and attitudes towards the host culture. An increase in L2 proficiency appears to be related to a positive change in terms of identification, regardless of sojourners’ personality traits. With respect to attitudes towards the host culture, however, we find that increasing L2 proficiency only goes together with a positive change in attitudes towards the host culture for sojourners with a high degree of social initiative. Another notable finding is that, in the time period that this study was conducted, sojourners with a high degree of openness became more positive in their attitudes towards the host culture, regardless of the progress they made in terms of L2 proficiency. Results from this study cautiously suggest the importance of social perceptual personality traits in the cultural integration of sojourners. In line with this, institutional policies on the L2 learning of sojourners, including the training of social perceptual personality traits, could be recommendable. (PsycINFO Database Record (c) 2018 APA, all rights reserved)",NA,NA,"International Journal of Intercultural Relations",NA,"01471767","20180301","63",NA,"68",12,NA,"2018-08877-008","10.1016/j.ijintrel.2018.01.001","Elsevier Science","Foreign Language Education; Personality Traits; Social Integration; Multiculturalism; Identification; Human Migration; Ingroup Outgroup; Test Construction; Adulthood (18 yrs & older); Young Adulthood (18-29 yrs); Male; Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2018-08877-008&site=ehost-live&scope=site",TRUE,NA,"P-082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","Search2021","thesis",2014,"Papaneophytou, Neophytos L.","Acculturation experiences and personality characteristics of Greek Americans.",1,NA,"This study investigated how the dimensions of heritage culture and mainstream culture identification, and four dimensions of acculturation, namely integration, assimilation, separation, and marginalization, are associated with the mental health and personality characteristics of first-generation Greek-Americans (including Greek-speaking Cypriots). In order to measure personality and psychopathology the MMPI-2-RF RC scales were utilized. This study was significant in its conceptualization of acculturation. The use of the RC scales has rarely been found, and it is the first time it is being employed with regard to a Greek-American community sample of first generation immigrants. Results indicated that lower mainstream-culture identification was associated with higher scores on Demoralization (RCd), Somatic Complaints (RC1), Cynicism (RC3), Ideas of Persecution (RC6), and Aberrant Behaviors (RC8); and lower heritage-culture identification was associated with higher scores on Somatic Complaints (RC1) to the direction of psychopathology. Individuals testing in the Separated category, that is, who continued to identify more with their heritage culture and less with their new (mainstream) culture experienced more somatic problems. The performance of the sample was in line with prior research, and the findings of this study are consistent with previous studies that found different levels of acculturation to have differential impact on the MMPI-2-RF performance, and studies that found higher identification with both mainstream culture and heritage culture were associated with more favorable mental health outcomes. Findings supported the premise that both mainstream and heritage cultures offer benefits for people living in and/or experiencing multiple cultures. In addition, the findings of this study indicated support for the bidimentional model of acculturation as most participants had a high identification with both mainstream and heritage cultures. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",1,NA,"Dissertation Abstracts International: Section B: The Sciences and Engineering","9781303404825","04194217","20140101","75","1-B(E)",NA,NA,NA,"2014-99140-106",NA,"ProQuest Information & Learning","Acculturation; Marginalization; Mental Health",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2014-99140-106&site=ehost-live&scope=site",FALSE,"P-550",NA,"Papaneophytou2013","1",NA,NA,NA,NA,1,1,1,NA,NA,0,NA,NA,NA
"1112","Search2021","journalArticle",2009,"Le, Thao N.; Goebert, Deborah; Wallen, Judy","Acculturation factors and substance use among Asian American youth.",1,NA,"In this study of 329 Cambodian, Chinese, Laotian/Mien, and Vietnamese youth in Oakland, California, acculturation factors of individualism-collectivism and acculturative dissonance were examined as risk and protective factors for substance use. Results of structural equation modeling and bootstrapping revealed that peer substance use was a robust mediator between individualism and youth’s self-reported substance use, particularly among Vietnamese and males. Peer substance use also significantly mediated the relation between collectivism and substance use for females. As such, there appears to be ethnic and gender group variations in the saliency of cultural/acculturation factors with respect to substance use. Implications for substance use prevention programs for ethnic and immigrant youth are discussed. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",1,NA,"The Journal of Primary Prevention",NA,"0278095X","20090701","30","3-Apr","28-Mar",21,NA,"2009-09558-011","10.1007/s10935-009-0184-x","Springer","Acculturation; Asians; Drug Abuse; Individualism; Collectivism; Minority Groups; Risk Factors; Childhood (birth-12 yrs); School Age (6-12 yrs); Adolescence (13-17 yrs); Adulthood (18 yrs & older); Young Adulthood (18-29 yrs); Male; Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2009-09558-011&site=ehost-live&scope=site",FALSE,"P-551",NA,"Le2009","1",NA,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,NA
"1113","Search2021","journalArticle",2011,"Tsai, Tzu‐I; Morisky, Donald E.; Kagawa‐Singer, Marjorie; Ashing‐Giwa, Kimlin T.","Acculturation in the adaptation of Chinese-American women to breast cancer: A mixed‐method approach.",1,NA,"Aims: To explore how and to what extent acculturation and immigration affect Chinese-American immigrant women’s breast cancer experience. Background: Acculturation is an important indicator for immigrant health. Less empirical research has been conducted on the association between acculturation and breast cancer experience among Chinese immigrant women in the USA. Design: A mixed methods study. Methods: A total of 107 Chinese-American women with breast cancer completed the structured questionnaire survey, and 16 women completed face-to-face in-depth interviews. Results: In the quantitative findings, acculturation was related to health beliefs, social support and life stress. Cultural interpretations of the qualitative information are offered to show that breast cancer experience was intertwined with cultural adaptation in a given immigrant environment. Chinese cultural beliefs persistently, even after years of immigration, guide Chinese-American immigrant women to respond to breast cancer across the meaning of health and illness, family ties and involvement and social interaction. Conclusion: Our findings show that acculturation is related to health beliefs, social support and life stress in the trajectory of breast cancer adaptation among Chinese-American immigrant women. Life stresses derived from immigration bring additional difficulties for immigrant women living with cancer. Relevance to clinical practice: This study pinpoints that traditional cultural beliefs and immigration stress may influence Chinese-American women to cope with breast cancer. To promote culturally sensitive cancer care for immigrants, healthcare professionals should be aware of and learn intercultural competence. Ethnic social support or outreach healthcare programme may benefit new immigrant families or the immigrant families, who lack social connection, to cope with cancer. (PsycINFO Database Record (c) 2018 APA, all rights reserved)",1,NA,"Journal of Clinical Nursing",NA,"09621067","20111201","20","23-24","3383",11,NA,"2011-27488-014","10.1111/j.1365-2702.2011.03872.x","Wiley-Blackwell Publishing Ltd.","Acculturation; Adaptation; Breast Neoplasms; Experiences (Events); Immigration; Adulthood (18 yrs & older); Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2011-27488-014&site=ehost-live&scope=site",FALSE,"P-552",NA,"Tsai2011","1",NA,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,NA
"1114","Search2021","journalArticle",2013,"Garduño‐Diaz, S. D.; Khokhar, S.","South Asian dietary patterns and their association with risk factors for the metabolic syndrome.",NA,NA,"Background: Certain dietary patterns have been associated with higher risk of noncommunicable diseases, with South Asians identified as a high-risk group. The present study aimed to identify the association between dietary patterns and the metabolic syndrome (MS) in South Asians living in the UK. Methods: Dietary patterns were derived by principal component analysis from 15 different food groups using an ethnic-specific food frequency questionnaire. MS risk factors, including obesity and hypertension, were measured, whereas existing conditions of dyslipidaemia and hyperglycaemia were self-reported. Participants (n = 100) were divided into quartiles based on dietary factor scores and the link between dietary patterns and risk factors was investigated. Results: Three different patterns were derived, which together explained 46% of the total diet variation; eastern pattern, mixed pattern and western pattern. An inverse correlation was found between the eastern pattern and education P = 0.05). A direct correlation was found between the western pattern and physical activity (P = 0.05) and the overall risk of MS (P = 0.05). Body composition was altered as residence time in the UK increased, with a reduction in muscle mass (29–26%) and an increase in body fat (31–37%). Diagnosis criteria for MS were found in 20% of the participants. Conclusions: Dietary acculturation, including a reduction in vegetarianism, an increased intake of caffeinated drinks and altered meal patterns, may be associated with the higher prevalence of MS in migrant South Asians in the UK. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",NA,NA,"Journal of Human Nutrition and Dietetics",NA,"09523871","20130401","26","2","145",11,NA,"2013-09113-005","10.1111/j.1365-277X.2012.01284.x","Wiley-Blackwell Publishing Ltd.","Eating Behavior; Metabolic Syndrome; Risk Factors; South Asian Cultural Groups; Caffeine; Body Fat; Adulthood (18 yrs & older); Thirties (30-39 yrs); Male; Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2013-09113-005&site=ehost-live&scope=site",TRUE,NA,"P-302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","Search2021","journalArticle",2019,"Morela, Eleftheria; Elbe, Anne-Marie; Theodorakis, Yannis; Hatzigeorgiadis, Antonis","Sport participation and acculturative stress of young migrants in Greece: The role of sport motivational environment.",NA,NA,"The purpose of the present study was to examine migrants’ level of acculturative stress in relation to sport participation, and to investigate the role of the sport motivational environment. Participants were 127 (60 girls) migrant high school students (M = 14.14, SD = 1.46 years of age). Among them, 48 were athletes competing in either team (N = 31) or individual sports (N = 17). All participants completed measures of acculturative stress, while those participating in organized sport additionally completed measures of autonomy supportive and controlling coaching behavior. The results revealed that young migrants who participated in sport showed lower levels of school-related stress and discrimination than those who did not participate in sports. Furthermore, autonomy-supportive coaching behavior was negatively related to acculturative stress, whereas controlling coaching style was positively related to acculturative stress. The results of the present study suggest that sport can serve as a buffer against acculturative stress and highlight the key role of the motivational environment in young athletes’ acculturation experiences. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",NA,NA,"International Journal of Intercultural Relations",NA,"01471767","20190701","71",NA,"24",7,NA,"2019-34218-004","10.1016/j.ijintrel.2019.04.003","Elsevier Science","Acculturation; Athletic Participation; Human Migration; Sports; Stress; Environment; Test Construction; European Cultural Groups; Adolescence (13-17 yrs); Male; Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2019-34218-004&site=ehost-live&scope=site",TRUE,NA,"P-016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
